[SYS] 2025/11/11 - 16:41:56 | initializing token encoders 
[SYS] 2025/11/11 - 19:13:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:13:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:14:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:14:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:14:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:14:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:14:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:14:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:14:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:14:58 | syncing options from database 
[SYS] 2025/11/11 - 19:14:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:15:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:15:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:15:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:15:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:15:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:15:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:15:58 | syncing options from database 
[SYS] 2025/11/11 - 19:15:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:15:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:16:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:16:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:16:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:16:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:16:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:16:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:16:56 | 正在更新数据看板数据... 
[SYS] 2025/11/11 - 19:16:56 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/11 - 19:16:58 | syncing options from database 
[SYS] 2025/11/11 - 19:16:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:16:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:17:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:17:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:17:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:17:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:17:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:17:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:17:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:17:58 | syncing options from database 
[SYS] 2025/11/11 - 19:17:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:18:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:18:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:18:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:18:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:18:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:18:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:18:58 | syncing options from database 
[SYS] 2025/11/11 - 19:18:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:18:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:19:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:19:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:19:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:19:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:19:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:19:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:19:58 | syncing options from database 
[SYS] 2025/11/11 - 19:19:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:19:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:20:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:20:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:20:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:20:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:20:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:20:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:20:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:20:58 | syncing options from database 
[SYS] 2025/11/11 - 19:20:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:21:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:21:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:21:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:21:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:21:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:21:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:21:56 | 正在更新数据看板数据... 
[SYS] 2025/11/11 - 19:21:56 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/11 - 19:21:58 | syncing options from database 
[SYS] 2025/11/11 - 19:21:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:21:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:22:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:22:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:22:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:22:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:22:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:22:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:22:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:22:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:22:58 | syncing options from database 
[SYS] 2025/11/11 - 19:23:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:23:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:23:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:23:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:23:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:23:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:23:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:23:58 | syncing options from database 
[SYS] 2025/11/11 - 19:23:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:24:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:24:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:24:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:24:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:24:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:24:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:24:58 | syncing options from database 
[SYS] 2025/11/11 - 19:24:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:24:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:25:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:25:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:25:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:25:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:25:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:25:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:25:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:25:58 | syncing options from database 
[SYS] 2025/11/11 - 19:25:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:26:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:26:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:26:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:26:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:26:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:26:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:26:56 | 正在更新数据看板数据... 
[SYS] 2025/11/11 - 19:26:56 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/11 - 19:26:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:26:58 | syncing options from database 
[SYS] 2025/11/11 - 19:26:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:27:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:27:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:27:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:27:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:27:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:27:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:27:58 | syncing options from database 
[SYS] 2025/11/11 - 19:27:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:27:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:28:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:28:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:28:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:28:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:28:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:28:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:28:58 | syncing options from database 
[SYS] 2025/11/11 - 19:28:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:28:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:29:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:29:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:29:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:29:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:29:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:29:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:29:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:29:58 | syncing options from database 
[SYS] 2025/11/11 - 19:29:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:30:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:30:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:30:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:30:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:30:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:30:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:30:58 | syncing options from database 
[SYS] 2025/11/11 - 19:30:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:30:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:31:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:31:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:31:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:31:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:31:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:31:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:31:56 | 正在更新数据看板数据... 
[SYS] 2025/11/11 - 19:31:56 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/11 - 19:31:58 | syncing options from database 
[SYS] 2025/11/11 - 19:31:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:31:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:32:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:32:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:32:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:32:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:32:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:32:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:32:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:32:58 | syncing options from database 
[SYS] 2025/11/11 - 19:32:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:33:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:33:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:33:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:33:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:33:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:33:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:33:58 | syncing options from database 
[SYS] 2025/11/11 - 19:33:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:33:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:34:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:34:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:34:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:34:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:34:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:34:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:34:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:34:58 | syncing options from database 
[SYS] 2025/11/11 - 19:34:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:35:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:35:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:35:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:35:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:35:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:35:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:35:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:35:58 | syncing options from database 
[SYS] 2025/11/11 - 19:35:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:36:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:36:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:36:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:36:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:36:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:36:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:36:56 | 正在更新数据看板数据... 
[SYS] 2025/11/11 - 19:36:56 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/11 - 19:36:58 | syncing options from database 
[SYS] 2025/11/11 - 19:36:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:36:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:37:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:37:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:37:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:37:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:37:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:37:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:37:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:37:58 | syncing options from database 
[SYS] 2025/11/11 - 19:37:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:38:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:38:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:38:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:38:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:38:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:38:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:38:58 | syncing options from database 
[SYS] 2025/11/11 - 19:38:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:38:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:39:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:39:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:39:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:39:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:39:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:39:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:39:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:39:58 | syncing options from database 
[SYS] 2025/11/11 - 19:39:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:40:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:40:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:40:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:40:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:40:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:40:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:40:58 | syncing options from database 
[SYS] 2025/11/11 - 19:40:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:40:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:41:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:41:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:41:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:41:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:41:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:41:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:41:56 | 正在更新数据看板数据... 
[SYS] 2025/11/11 - 19:41:56 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/11 - 19:41:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:41:58 | syncing options from database 
[SYS] 2025/11/11 - 19:41:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:42:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:42:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:42:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:42:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:42:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:42:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:42:58 | syncing options from database 
[SYS] 2025/11/11 - 19:42:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:42:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:43:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:43:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:43:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:43:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:43:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:43:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:43:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:43:58 | syncing options from database 
[SYS] 2025/11/11 - 19:43:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:44:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:44:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:44:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:44:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:44:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:44:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:44:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:44:58 | syncing options from database 
[SYS] 2025/11/11 - 19:44:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:45:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:45:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:45:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:45:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:45:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:45:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:45:58 | syncing options from database 
[SYS] 2025/11/11 - 19:45:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:45:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:46:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:46:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:46:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:46:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:46:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:46:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:46:56 | 正在更新数据看板数据... 
[SYS] 2025/11/11 - 19:46:56 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/11 - 19:46:58 | syncing options from database 
[SYS] 2025/11/11 - 19:46:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:46:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:47:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:47:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:47:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:47:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:47:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:47:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:47:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:47:58 | syncing options from database 
[SYS] 2025/11/11 - 19:47:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:48:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:48:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:48:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:48:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:48:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:48:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:48:58 | syncing options from database 
[SYS] 2025/11/11 - 19:48:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:48:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:49:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:49:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:49:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:49:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:49:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:49:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:49:58 | syncing options from database 
[SYS] 2025/11/11 - 19:49:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:49:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:50:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:50:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:50:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:50:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:50:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:50:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:50:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:50:58 | syncing options from database 
[SYS] 2025/11/11 - 19:50:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:51:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:51:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:51:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:51:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:51:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:51:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:51:56 | 正在更新数据看板数据... 
[SYS] 2025/11/11 - 19:51:56 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/11/11 - 19:51:58 | syncing options from database 
[SYS] 2025/11/11 - 19:51:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:51:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:52:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:52:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:52:28 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:52:28 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:52:43 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:52:43 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:52:58 | syncing options from database 
[SYS] 2025/11/11 - 19:52:58 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:52:58 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:53:13 | 任务进度轮询开始 
[SYS] 2025/11/11 - 19:53:13 | 任务进度轮询完成 
[SYS] 2025/11/11 - 19:53:28 | 任务进度轮询开始 
