[SYS] 2025/10/16 - 14:49:36 | initializing token encoders 
[SYS] 2025/10/16 - 16:38:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:38:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:39:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:39:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:39:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:39:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:39:36 | 正在更新数据看板数据... 
[SYS] 2025/10/16 - 16:39:36 | 保存数据看板数据成功，共保存1条数据 
[SYS] 2025/10/16 - 16:39:36 | syncing options from database 
[SYS] 2025/10/16 - 16:39:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:39:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:39:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:39:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:40:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:40:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:40:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:40:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:40:36 | syncing options from database 
[SYS] 2025/10/16 - 16:40:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:40:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:40:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:40:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:41:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:41:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:41:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:41:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:41:36 | syncing options from database 
[SYS] 2025/10/16 - 16:41:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:41:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:41:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:41:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:42:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:42:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:42:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:42:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:42:36 | syncing options from database 
[SYS] 2025/10/16 - 16:42:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:42:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:42:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:42:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:43:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:43:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:43:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:43:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:43:36 | syncing options from database 
[SYS] 2025/10/16 - 16:43:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:43:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:43:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:43:52 | 任务进度轮询完成 
[INFO] 2025/10/16 - 16:43:53 | 20251016164353106733000n7YTf9k4 | 用户 1 额度充足且为无限额度令牌, 信任且不需要预扣费 
[SYS] 2025/10/16 - 16:43:53 | 发送给Coze的工作流请求: {"workflow_id":"7549034632123367451","parameters":{"BOT_USER_INPUT":"唯物主义","input":"唯物主义"}} 
[DEBUG] 2025/10/16 - 16:43:53 | 20251016164353106733000n7YTf9k4 | text request body: {"workflow_id":"7549034632123367451","parameters":{"BOT_USER_INPUT":"唯物主义","input":"唯物主义"}} 
[SYS] 2025/10/16 - 16:43:53 | DoRequest called with OriginModelName: coze-workflow 
[SYS] 2025/10/16 - 16:43:53 | Processing as Coze workflow request 
[SYS] 2025/10/16 - 16:43:53 | [OAuth Debug] ChannelOtherSettings: {AzureResponsesVersion: VertexKeyType: CozeAuthType:oauth} 
[SYS] 2025/10/16 - 16:43:53 | [OAuth Debug] CozeAuthType 原始值: 'oauth' 
[SYS] 2025/10/16 - 16:43:53 | [OAuth Debug] 缓存未命中，开始生成新 token 
[SYS] 2025/10/16 - 16:43:53 | [OAuth Debug] JWT 签名成功 (前50字符): eyJhbGciOiJSUzI1NiIsImtpZCI6Im9rQ0UzWE95TXZDeDlwNU... 
[SYS] 2025/10/16 - 16:43:53 | [OAuth Debug] 向 https://api.coze.cn/api/permission/oauth2/token 发送 token 交换请求 
[SYS] 2025/10/16 - 16:43:53 | [OAuth Debug] Token 交换响应状态: 200, 响应体: {"access_token":"czs_lpoJq4RQcbcnGGNaqwA0wWuDimO1VpVwbdfZf2LtsHh8PoeuRs8qtnNewyD4EZVdP","expires_in":1760605133,"token_type":"Bearer"} 
[SYS] 2025/10/16 - 16:43:53 | [OAuth Debug] Access token 获取成功 (前20字符): czs_lpoJq4RQcbcnGGNa... 
[SYS] 2025/10/16 - 16:43:53 | [OAuth Debug] 准备使用 OAuth token (前20字符): czs_lpoJq4RQcbcnGGNa... 
[SYS] 2025/10/16 - 16:43:53 | [OAuth Debug] 设置 Authorization 头 (前30字符): Bearer czs_lpoJq4RQcbcnGGNaqwA... 
[GIN] 2025/10/16 - 16:43:59 | 20251016164359616454000wRSGmqNJ | 200 |     264.208µs |             ::1 |     GET /console/log
[GIN] 2025/10/16 - 16:43:59 | 20251016164359724153000Mm3uZP8A | 200 |     297.292µs |             ::1 |     GET /api/status
[GIN] 2025/10/16 - 16:43:59 | 20251016164359724112000ZpokCJys | 200 |     999.791µs |             ::1 |     GET /api/log/?p=1&page_size=10&type=0&username=&token_name=&model_name=&start_timestamp=1760544000&end_timestamp=1760607839&channel=&group=
[GIN] 2025/10/16 - 16:43:59 | 202510161643597240900007zheY3KA | 200 |    1.336166ms |             ::1 |     GET /api/user/self
[GIN] 2025/10/16 - 16:43:59 | 20251016164359768857000xi6PJBfR | 200 |     495.167µs |             ::1 |     GET /api/log/stat?type=0&username=&token_name=&model_name=&start_timestamp=1760544000&end_timestamp=1760607839&channel=&group=
[GIN] 2025/10/16 - 16:43:59 | 20251016164359780854000GjEVPF8T | 200 |     479.791µs |             ::1 |     GET /api/user/self
[SYS] 2025/10/16 - 16:44:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:44:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:44:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:44:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:44:36 | 正在更新数据看板数据... 
[SYS] 2025/10/16 - 16:44:36 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/10/16 - 16:44:36 | syncing options from database 
[SYS] 2025/10/16 - 16:44:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:44:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:44:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:44:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:45:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:45:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:45:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:45:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:45:36 | syncing options from database 
[SYS] 2025/10/16 - 16:45:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:45:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:45:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:45:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:46:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:46:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:46:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:46:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:46:36 | syncing options from database 
[SYS] 2025/10/16 - 16:46:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:46:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:46:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:46:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:47:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:47:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:47:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:47:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:47:36 | syncing options from database 
[SYS] 2025/10/16 - 16:47:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:47:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:47:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:47:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:48:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:48:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:48:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:48:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:48:36 | syncing options from database 
[SYS] 2025/10/16 - 16:48:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:48:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:48:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:48:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:49:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:49:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:49:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:49:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:49:36 | 正在更新数据看板数据... 
[SYS] 2025/10/16 - 16:49:36 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/10/16 - 16:49:36 | syncing options from database 
[SYS] 2025/10/16 - 16:49:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:49:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:49:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:49:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:50:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:50:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:50:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:50:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:50:36 | syncing options from database 
[SYS] 2025/10/16 - 16:50:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:50:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:50:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:50:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:51:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:51:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:51:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:51:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:51:36 | syncing options from database 
[SYS] 2025/10/16 - 16:51:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:51:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:51:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:51:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:52:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:52:07 | 任务进度轮询完成 
[GIN] 2025/10/16 - 16:52:19 | 20251016165219375991000rlKlRnBP | 200 |     401.167µs |             ::1 |     GET /console/log
[GIN] 2025/10/16 - 16:52:19 | 20251016165219657887000IxkE6RfX | 200 |     321.625µs |             ::1 |     GET /api/status
[GIN] 2025/10/16 - 16:52:19 | 20251016165219657791000Q65AZmNt | 200 |     744.792µs |             ::1 |     GET /api/user/self
[GIN] 2025/10/16 - 16:52:19 | 20251016165219657885000Pdn37c2t | 200 |     1.88775ms |             ::1 |     GET /api/log/?p=1&page_size=10&type=0&username=&token_name=&model_name=&start_timestamp=1760544000&end_timestamp=1760608339&channel=&group=
[GIN] 2025/10/16 - 16:52:19 | 20251016165219907764000k2I9l7pn | 200 |     419.541µs |             ::1 |     GET /api/user/self
[GIN] 2025/10/16 - 16:52:19 | 20251016165219907805000A7e5WXJd | 200 |     392.833µs |             ::1 |     GET /api/log/stat?type=0&username=&token_name=&model_name=&start_timestamp=1760544000&end_timestamp=1760608339&channel=&group=
[SYS] 2025/10/16 - 16:52:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:52:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:52:36 | syncing options from database 
[SYS] 2025/10/16 - 16:52:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:52:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:52:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:52:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:53:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:53:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:53:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:53:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:53:36 | syncing options from database 
[SYS] 2025/10/16 - 16:53:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:53:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:53:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:53:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:54:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:54:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:54:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:54:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:54:36 | 正在更新数据看板数据... 
[SYS] 2025/10/16 - 16:54:36 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/10/16 - 16:54:36 | syncing options from database 
[SYS] 2025/10/16 - 16:54:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:54:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:54:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:54:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:55:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:55:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:55:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:55:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:55:36 | syncing options from database 
[SYS] 2025/10/16 - 16:55:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:55:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:55:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:55:52 | 任务进度轮询完成 
[INFO] 2025/10/16 - 16:55:53 | 20251016164353106733000n7YTf9k4 | bad response status code 504, body: <!DOCTYPE HTML PUBLIC "-//IETF//DTD HTML 2.0//EN">
<html>
<head><title>504 Gateway Time-out</title></head>
<body>
<center><h1>504 Gateway Time-out</h1></center>
<hr/>Powered by volc-dcdn<hr><center>tengine</center>
</body>
</html>
 
[ERR] 2025/10/16 - 16:55:53 | 20251016164353106733000n7YTf9k4 | relay error (channel #8, status code: 504): bad response status code 504 
[GIN] 2025/10/16 - 16:55:53 | 20251016164353106733000n7YTf9k4 | 504 | 12m0.146959125s |             ::1 |    POST /v1/chat/completions
[SYS] 2025/10/16 - 16:56:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:56:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:56:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:56:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:56:36 | syncing options from database 
[SYS] 2025/10/16 - 16:56:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:56:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:56:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:56:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:57:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:57:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:57:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:57:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:57:36 | syncing options from database 
[SYS] 2025/10/16 - 16:57:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:57:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:57:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:57:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:58:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:58:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:58:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:58:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:58:36 | syncing options from database 
[SYS] 2025/10/16 - 16:58:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:58:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:58:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:58:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:59:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:59:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:59:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:59:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:59:36 | 正在更新数据看板数据... 
[SYS] 2025/10/16 - 16:59:36 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/10/16 - 16:59:36 | syncing options from database 
[SYS] 2025/10/16 - 16:59:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:59:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 16:59:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 16:59:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:00:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:00:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:00:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:00:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:00:36 | syncing options from database 
[SYS] 2025/10/16 - 17:00:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:00:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:00:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:00:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:01:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:01:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:01:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:01:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:01:36 | syncing options from database 
[SYS] 2025/10/16 - 17:01:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:01:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:01:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:01:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:02:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:02:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:02:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:02:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:02:36 | syncing options from database 
[SYS] 2025/10/16 - 17:02:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:02:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:02:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:02:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:03:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:03:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:03:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:03:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:03:36 | syncing options from database 
[SYS] 2025/10/16 - 17:03:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:03:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:03:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:03:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:04:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:04:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:04:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:04:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:04:36 | 正在更新数据看板数据... 
[SYS] 2025/10/16 - 17:04:36 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/10/16 - 17:04:36 | syncing options from database 
[SYS] 2025/10/16 - 17:04:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:04:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:04:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:04:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:05:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:05:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:05:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:05:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:05:36 | syncing options from database 
[SYS] 2025/10/16 - 17:05:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:05:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:05:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:05:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:06:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:06:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:06:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:06:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:06:36 | syncing options from database 
[SYS] 2025/10/16 - 17:06:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:06:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:06:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:06:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:07:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:07:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:07:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:07:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:07:36 | syncing options from database 
[SYS] 2025/10/16 - 17:07:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:07:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:07:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:07:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:08:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:08:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:08:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:08:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:08:36 | syncing options from database 
[SYS] 2025/10/16 - 17:08:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:08:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:08:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:08:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:09:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:09:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:09:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:09:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:09:36 | 正在更新数据看板数据... 
[SYS] 2025/10/16 - 17:09:36 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/10/16 - 17:09:36 | syncing options from database 
[SYS] 2025/10/16 - 17:09:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:09:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:09:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:09:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:10:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:10:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:10:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:10:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:10:36 | syncing options from database 
[SYS] 2025/10/16 - 17:10:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:10:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:10:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:10:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:11:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:11:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:11:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:11:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:11:36 | syncing options from database 
[SYS] 2025/10/16 - 17:11:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:11:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:11:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:11:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:12:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:12:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:12:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:12:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:12:36 | syncing options from database 
[SYS] 2025/10/16 - 17:12:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:12:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:12:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:12:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:13:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:13:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:13:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:13:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:13:36 | syncing options from database 
[SYS] 2025/10/16 - 17:13:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:13:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:13:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:13:52 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:14:07 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:14:07 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:14:22 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:14:22 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:14:36 | 正在更新数据看板数据... 
[SYS] 2025/10/16 - 17:14:36 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/10/16 - 17:14:36 | syncing options from database 
[SYS] 2025/10/16 - 17:14:37 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:14:37 | 任务进度轮询完成 
[SYS] 2025/10/16 - 17:14:52 | 任务进度轮询开始 
[SYS] 2025/10/16 - 17:14:52 | 任务进度轮询完成 
